  403.500    	  60.9000    	  89.0000    	  87.0000    	          NaN	  79.8000    	  69.0000    	          NaN	  60.8000    	  42.4000    	  46.0000    	          NaN	  62.1000    	  54.8000    	  62.9000    	  40.6000    	  45.8000    	  60.2000    	  71.5000    	  42.9000    	  62.0000    	          NaN	  54.8000    	  55.3000    	          NaN	          NaN	          NaN	  54.8000    	          NaN	  58.0000    	  59.8000    	          NaN	  17.6000    	  35.3000    	  21.3000    	          NaN	  48.2000    	  40.2000    	  37.5000    	  26.8000    	  27.1000    	  31.2000    	          NaN	  37.7000    	          NaN	  37.5000    
  404.500    	  102.000    	  118.000    	  70.0000    	          NaN	  133.500    	  161.900    	          NaN	  133.200    	  110.300    	  89.2000    	          NaN	  86.8000    	  89.9000    	  122.500    	  93.0000    	  101.900    	  107.500    	  130.400    	  134.500    	  119.600    	          NaN	  78.8000    	  95.8000    	          NaN	          NaN	          NaN	  106.300    	          NaN	  147.800    	  137.500    	          NaN	  69.4000    	  74.6000    	  77.8000    	          NaN	  85.8000    	  84.5000    	  67.4000    	  81.6000    	  111.900    	  84.0000    	          NaN	  69.5000    	          NaN	  89.7000    
  405.500    	  84.6000    	  74.0000    	  65.0000    	          NaN	  47.6000    	  51.2000    	          NaN	  88.6000    	  72.1000    	  87.3000    	          NaN	  45.4000    	  44.4000    	  73.3000    	  25.6000    	  76.2000    	  58.0000    	  46.9000    	  45.4000    	  78.6000    	          NaN	  86.3000    	  45.7000    	          NaN	          NaN	          NaN	  108.200    	          NaN	  144.400    	  142.800    	          NaN	  65.1000    	  45.0000    	  58.6000    	          NaN	  83.6000    	  103.300    	  88.9000    	  59.7000    	  19.7000    	  80.4000    	          NaN	  95.1000    	          NaN	  83.2000    
  406.500    	  40.0000    	  65.0000    	  40.0000    	          NaN	  85.8000    	  44.4000    	          NaN	  72.7000    	  50.3000    	  57.1000    	          NaN	  55.2000    	  48.3000    	  52.2000    	  51.0000    	  60.7000    	  58.9000    	  77.7000    	  97.7000    	  87.4000    	          NaN	  76.0000    	  72.6000    	          NaN	          NaN	          NaN	  83.7000    	          NaN	  80.0000    	  76.5000    	          NaN	  54.1000    	  72.0000    	  63.3000    	          NaN	  37.2000    	  63.4000    	  53.5000    	  64.1000    	  55.6000    	  67.1000    	          NaN	  53.1000    	          NaN	  47.6000    
  407.500    	  76.8000    	  78.0000    	  66.0000    	          NaN	  269.600    	  183.700    	          NaN	  120.700    	  95.0000    	  93.7000    	          NaN	  75.6000    	  71.6000    	  89.7000    	  71.0000    	  74.5000    	  69.6000    	  84.5000    	  85.2000    	  77.8000    	          NaN	  71.0000    	  66.7000    	          NaN	          NaN	          NaN	  86.9000    	          NaN	  95.5000    	  87.6000    	          NaN	  73.8000    	  101.000    	  78.8000    	          NaN	  74.2000    	  98.4000    	  78.3000    	  90.4000    	  68.0000    	  87.4000    	          NaN	  82.7000    	          NaN	  71.4000    
  408.500    	  56.1000    	  71.0000    	  83.0000    	          NaN	  184.800    	  130.600    	          NaN	  95.0000    	  69.7000    	  76.1000    	          NaN	  79.4000    	  75.3000    	  76.8000    	  59.0000    	  70.0000    	  69.0000    	  102.700    	  88.5000    	  94.7000    	          NaN	  83.7000    	  68.1000    	          NaN	          NaN	          NaN	  67.7000    	          NaN	  79.6000    	  70.1000    	          NaN	  75.1000    	  72.0000    	  77.2000    	          NaN	  59.0000    	  71.5000    	  70.5000    	  75.0000    	  63.2000    	  64.7000    	          NaN	  75.4000    	          NaN	  58.6000    
  409.500    	  54.1000    	  53.0000    	  54.0000    	          NaN	  103.800    	  83.0000    	          NaN	  47.8000    	  54.9000    	  47.3000    	          NaN	  54.0000    	  43.0000    	  56.2000    	  38.0000    	  46.2000    	  41.3000    	  58.9000    	  50.5000    	  43.6000    	          NaN	  47.9000    	  56.3000    	          NaN	          NaN	          NaN	  41.8000    	          NaN	  35.3000    	  23.6000    	          NaN	  66.4000    	  59.0000    	  54.0000    	          NaN	  35.7000    	  55.3000    	  34.4000    	  55.1000    	  30.5000    	  42.3000    	          NaN	  34.0000    	          NaN	  40.6000    
  410.500    	          NaN	  32.0000    	  27.0000    	          NaN	  180.600    	  84.2000    	          NaN	  59.6000    	  46.1000    	  64.3000    	          NaN	          NaN	  28.3000    	  31.0000    	  31.0000    	  42.2000    	  48.0000    	  38.8000    	  28.6000    	  52.1000    	          NaN	  59.4000    	  48.7000    	          NaN	          NaN	          NaN	  68.3000    	          NaN	  72.2000    	  52.8000    	          NaN	  48.7000    	  73.0000    	  56.9000    	          NaN	  35.4000    	  43.3000    	  36.1000    	  55.3000    	  41.2000    	  46.1000    	          NaN	  41.1000    	          NaN	  37.2000    
  411.500    	          NaN	  38.0000    	  32.0000    	          NaN	  116.400    	  69.0000    	          NaN	  42.4000    	  35.9000    	  32.3000    	          NaN	          NaN	  44.1000    	  48.5000    	  29.0000    	  35.7000    	  47.6000    	  55.0000    	  46.8000    	  41.5000    	          NaN	  46.4000    	  61.1000    	          NaN	          NaN	          NaN	  58.1000    	          NaN	  38.5000    	  41.3000    	          NaN	  45.0000    	  58.0000    	  45.3000    	          NaN	  53.2000    	  54.3000    	  67.3000    	  44.0000    	  53.0000    	  53.3000    	          NaN	  60.5000    	          NaN	  39.6000    
  412.500    	          NaN	  46.0000    	  27.0000    	          NaN	  31.0000    	  41.0000    	          NaN	  52.0000    	  66.3000    	  53.7000    	          NaN	          NaN	  40.7000    	  40.4000    	  46.0000    	  45.1000    	  39.6000    	  32.7000    	  58.0000    	  37.2000    	          NaN	  33.5000    	  37.7000    	          NaN	          NaN	          NaN	  42.8000    	          NaN	  66.8000    	  49.5000    	          NaN	  59.1000    	  50.0000    	  54.1000    	          NaN	  58.2000    	  65.6000    	  44.1000    	  43.0000    	  45.6000    	  44.3000    	          NaN	  55.3000    	          NaN	  46.3000    
  413.500    	          NaN	  20.0000    	  19.0000    	          NaN	  104.000    	  21.4000    	          NaN	  22.4000    	  8.80000    	  8.20000    	          NaN	          NaN	  15.8000    	  16.9000    	  12.0000    	  6.60000    	  7.60000    	  22.7000    	  20.5000    	  23.2000    	          NaN	  18.3000    	  10.5000    	          NaN	          NaN	          NaN	  32.4000    	          NaN	  24.6000    	  27.7000    	          NaN	  9.90000    	  23.0000    	  11.6000    	          NaN	  20.6000    	  31.9000    	  20.0000    	  23.8000    	  20.5000    	  34.8000    	          NaN	  17.2000    	          NaN	  26.5000    
  414.500    	          NaN	  43.0000    	  37.0000    	          NaN	  51.0000    	  42.5000    	          NaN	  33.8000    	  45.0000    	  28.4000    	          NaN	          NaN	  36.9000    	  58.7000    	  49.0000    	  54.2000    	  49.0000    	  51.1000    	  68.5000    	  61.9000    	          NaN	  47.8000    	  37.6000    	          NaN	          NaN	          NaN	  26.9000    	          NaN	  81.2000    	  44.5000    	          NaN	  42.7000    	  37.0000    	  40.5000    	          NaN	  7.20000    	  9.20000    	  23.0000    	  42.8000    	  22.4000    	  34.0000    	          NaN	  19.0000    	          NaN	  28.7000    
  415.500    	          NaN	  49.0000    	  49.0000    	          NaN	  64.5000    	  54.8000    	          NaN	  56.0000    	  62.6000    	  35.8000    	          NaN	          NaN	  36.3000    	  44.8000    	  36.0000    	  57.6000    	  55.8000    	  54.5000    	  31.7000    	  47.7000    	          NaN	  47.0000    	  36.5000    	          NaN	          NaN	          NaN	  79.7000    	          NaN	  103.000    	  59.7000    	          NaN	  56.2000    	  48.0000    	  44.3000    	          NaN	  33.0000    	  47.2000    	  36.4000    	  37.5000    	  48.3000    	  67.3000    	          NaN	  27.7000    	          NaN	  70.0000    
  416.500    	          NaN	  69.0000    	  70.0000    	          NaN	  164.300    	  92.2000    	          NaN	  121.400    	  140.800    	  104.800    	          NaN	          NaN	  75.0000    	  75.3000    	  99.0000    	  100.700    	  122.200    	  87.7000    	  105.600    	  63.0000    	          NaN	  94.2000    	  76.8000    	          NaN	          NaN	          NaN	  58.7000    	          NaN	  98.8000    	  44.6000    	          NaN	  109.500    	  113.000    	  110.200    	          NaN	  54.4000    	  72.1000    	  72.1000    	  109.900    	  81.6000    	  66.0000    	          NaN	  66.5000    	          NaN	          NaN
  417.500    	          NaN	  59.0000    	  62.0000    	          NaN	  178.600    	  80.0000    	          NaN	  53.2000    	  50.7000    	  41.7000    	          NaN	          NaN	  40.7000    	  55.5000    	  51.0000    	  49.4000    	  59.2000    	  62.2000    	  53.0000    	  51.0000    	          NaN	  68.4000    	  69.6000    	          NaN	          NaN	          NaN	  89.7000    	          NaN	  73.8000    	  74.9000    	          NaN	  51.8000    	  62.0000    	  56.2000    	          NaN	  60.8000    	  65.8000    	  74.9000    	  71.2000    	  77.5000    	  67.7000    	          NaN	  68.2000    	          NaN	          NaN
  418.500    	          NaN	  62.0000    	  72.0000    	          NaN	  112.600    	  120.100    	          NaN	  79.2000    	  61.9000    	  66.9000    	          NaN	          NaN	  66.2000    	  85.9000    	  63.0000    	  43.9000    	  55.0000    	  62.4000    	  54.6000    	  27.9000    	          NaN	  20.5000    	  34.4000    	          NaN	          NaN	          NaN	  21.4000    	          NaN	  20.6000    	  21.1000    	          NaN	  42.8000    	  63.0000    	  44.4000    	          NaN	  25.8000    	  34.8000    	  27.3000    	  48.0000    	  32.3000    	  22.2000    	          NaN	  26.5000    	          NaN	          NaN
  419.500    	          NaN	  67.0000    	  86.0000    	          NaN	  180.800    	  147.800    	          NaN	  102.800    	  78.6000    	  94.0000    	          NaN	          NaN	  73.8000    	  92.1000    	  68.0000    	  63.3000    	  79.6000    	  83.5000    	  67.0000    	  61.2000    	          NaN	  48.5000    	  53.2000    	          NaN	          NaN	          NaN	  48.6000    	          NaN	  54.8000    	  51.9000    	          NaN	  65.0000    	  116.000    	  64.6000    	          NaN	  52.2000    	  58.9000    	  41.7000    	  67.2000    	  55.2000    	  51.7000    	          NaN	  39.3000    	          NaN	          NaN
  420.500    	          NaN	  75.0000    	  94.0000    	          NaN	  256.600    	  141.000    	          NaN	  102.000    	  97.3000    	  104.500    	          NaN	  86.6000    	  87.4000    	  89.4000    	  83.0000    	  82.0000    	  84.3000    	  92.9000    	  89.7000    	  86.0000    	          NaN	  91.3000    	          NaN	          NaN	          NaN	          NaN	  102.600    	          NaN	  102.200    	  98.4000    	          NaN	  88.2000    	  105.000    	  93.7000    	          NaN	  98.2000    	  103.300    	  86.5000    	          NaN	  76.5000    	  102.300    	          NaN	  87.0000    	          NaN	          NaN
  421.500    	          NaN	  62.0000    	  57.0000    	          NaN	  162.000    	  122.800    	          NaN	  62.2000    	  55.7000    	  55.0000    	          NaN	  63.4000    	  66.0000    	  79.6000    	  53.0000    	  53.0000    	  46.2000    	  64.7000    	  58.6000    	  52.0000    	          NaN	  50.7000    	          NaN	          NaN	          NaN	          NaN	  72.6000    	          NaN	  50.4000    	  69.6000    	          NaN	  63.0000    	  64.0000    	  53.9000    	          NaN	  51.8000    	  64.6000    	  63.1000    	          NaN	  55.3000    	  63.1000    	          NaN	  63.0000    	          NaN	          NaN
  422.500    	          NaN	  55.0000    	  47.0000    	          NaN	  112.900    	  74.7000    	          NaN	  38.8000    	  35.6000    	  34.6000    	          NaN	  40.4000    	  38.3000    	  46.3000    	  33.0000    	  31.0000    	  37.1000    	  43.9000    	  60.8000    	  52.1000    	          NaN	  46.4000    	          NaN	          NaN	          NaN	          NaN	  59.5000    	          NaN	  78.4000    	  55.3000    	          NaN	  48.5000    	  50.0000    	  40.2000    	          NaN	  56.1000    	  53.2000    	  50.8000    	          NaN	  32.3000    	  52.8000    	          NaN	  51.0000    	          NaN	          NaN
  423.500    	          NaN	  30.0000    	  27.0000    	          NaN	  39.5000    	  28.4000    	          NaN	  14.6000    	  18.2000    	  13.2000    	          NaN	  13.8000    	  17.2000    	  18.4000    	  14.0000    	  12.0000    	  14.4000    	  25.8000    	  23.6000    	  13.1000    	          NaN	  12.0000    	          NaN	          NaN	          NaN	          NaN	  16.9000    	          NaN	  19.8000    	  18.2000    	          NaN	  15.8000    	  13.0000    	  16.9000    	          NaN	  14.2000    	  18.5000    	  10.2000    	          NaN	          NaN	  17.6000    	          NaN	 10.00000    	          NaN	          NaN
  424.500    	          NaN	  31.0000    	  34.0000    	          NaN	  68.2000    	  55.9000    	          NaN	  36.8000    	  56.3000    	  23.4000    	          NaN	  30.2000    	  30.9000    	  37.2000    	  31.0000    	  45.0000    	  35.2000    	  32.6000    	  34.5000    	  34.0000    	          NaN	  24.8000    	          NaN	          NaN	          NaN	          NaN	  20.0000    	          NaN	  41.0000    	  19.2000    	          NaN	  47.6000    	  36.0000    	  36.3000    	          NaN	  33.0000    	  28.5000    	  24.4000    	          NaN	          NaN	  23.9000    	          NaN	  24.0000    	          NaN	          NaN
  425.500    	          NaN	  16.0000    	  17.0000    	          NaN	  36.0000    	  11.0000    	          NaN	  5.20000    	  15.2000    	  11.7000    	          NaN	  20.0000    	  15.8000    	  19.2000    	  32.0000    	  18.0000    	  16.4000    	  19.7000    	  34.5000    	  20.0000    	          NaN	  17.5000    	          NaN	          NaN	          NaN	          NaN	  25.8000    	          NaN	  51.8000    	  42.6000    	          NaN	  6.50000    	  9.00000    	  7.30000    	          NaN	  10.8000    	  15.7000    	  17.3000    	          NaN	          NaN	  27.2000    	          NaN	  17.0000    	          NaN	          NaN
